split,repeat,fold,seed,feature_set,n_train,n_test,n_train_conditions,n_test_conditions,budget,method,stage,n_selected,weight_mode,balanced_accuracy,macro_f1,auroc,sensitivity,specificity,n_unique_selected_conditions,n_duplicate_condition_slots,max_selected_per_condition
10,2,2,37,all40,120,40,30,10,0.1,W2-KMedoids-R,same-objective one-swap refinement,12,uniform,0.9375,0.9466666666666667,0.9036458333333334,0.875,1.0,9.0,3.0,3.0
10,2,2,37,all40,120,40,30,10,0.1,W2-KMedoids-R,same-objective one-swap refinement,12,voronoi,0.9375,0.9466666666666667,0.90625,0.875,1.0,9.0,3.0,3.0
10,2,2,37,all40,120,40,30,10,0.1,W2-KMedoids-R,same-objective one-swap refinement,12,renyi,0.9375,0.9466666666666667,0.9010416666666667,0.875,1.0,9.0,3.0,3.0
10,2,2,37,all40,120,40,30,10,0.1,MRDS projected,initializer,12,uniform,0.90625,0.9188640973630832,0.9270833333333333,0.8125,1.0,10.0,2.0,2.0
10,2,2,37,all40,120,40,30,10,0.1,MRDS projected,initializer,12,voronoi,0.9375,0.9466666666666667,0.9166666666666667,0.875,1.0,10.0,2.0,2.0
10,2,2,37,all40,120,40,30,10,0.1,MRDS projected,initializer,12,renyi,0.9375,0.9466666666666667,0.9244791666666667,0.875,1.0,10.0,2.0,2.0
10,2,2,37,all40,120,40,30,10,0.1,MRDS-IS-R (proposed),same-objective one-swap refinement,12,uniform,0.9375,0.9466666666666667,0.90625,0.875,1.0,11.0,1.0,2.0
10,2,2,37,all40,120,40,30,10,0.1,MRDS-IS-R (proposed),same-objective one-swap refinement,12,voronoi,0.9375,0.9466666666666667,0.921875,0.875,1.0,11.0,1.0,2.0
10,2,2,37,all40,120,40,30,10,0.1,MRDS-IS-R (proposed),same-objective one-swap refinement,12,renyi,0.9375,0.9466666666666667,0.90625,0.875,1.0,11.0,1.0,2.0
10,2,2,37,all40,120,40,30,10,0.1,Best-of-starts-R (diagnostic only),diagnostic oracle over supplied starts; winner=W2-KMedoids,12,uniform,0.9375,0.9466666666666667,0.9036458333333334,0.875,1.0,9.0,3.0,3.0
10,2,2,37,all40,120,40,30,10,0.1,Best-of-starts-R (diagnostic only),diagnostic oracle over supplied starts; winner=W2-KMedoids,12,voronoi,0.9375,0.9466666666666667,0.90625,0.875,1.0,9.0,3.0,3.0
10,2,2,37,all40,120,40,30,10,0.1,Best-of-starts-R (diagnostic only),diagnostic oracle over supplied starts; winner=W2-KMedoids,12,renyi,0.9375,0.9466666666666667,0.9010416666666667,0.875,1.0,9.0,3.0,3.0
11,2,3,37,all40,120,40,30,10,1.0,Full training set,no reduction,120,uniform,1.0,1.0,1.0,1.0,1.0,,,
11,2,3,37,all40,120,40,30,10,0.1,Random,initializer,12,uniform,0.8333333333333333,0.8666666666666667,0.875,0.6666666666666666,1.0,12.0,0.0,1.0
11,2,3,37,all40,120,40,30,10,0.1,Random,initializer,12,voronoi,0.6666666666666666,0.6875,0.6666666666666666,0.3333333333333333,1.0,12.0,0.0,1.0
11,2,3,37,all40,120,40,30,10,0.1,Random,initializer,12,renyi,0.5,0.4117647058823529,0.5,0.0,1.0,12.0,0.0,1.0
11,2,3,37,all40,120,40,30,10,0.1,Random-R,same-objective one-swap refinement,12,uniform,0.5,0.4117647058823529,0.5,0.0,1.0,12.0,0.0,1.0
11,2,3,37,all40,120,40,30,10,0.1,Random-R,same-objective one-swap refinement,12,voronoi,0.5,0.4117647058823529,0.5,0.0,1.0,12.0,0.0,1.0
11,2,3,37,all40,120,40,30,10,0.1,Random-R,same-objective one-swap refinement,12,renyi,0.8392857142857143,0.7678916827852997,0.8392857142857143,1.0,0.6785714285714286,12.0,0.0,1.0
11,2,3,37,all40,120,40,30,10,0.1,FacilityLocation,initializer,12,uniform,0.8333333333333333,0.8666666666666667,0.9583333333333333,0.6666666666666666,1.0,10.0,2.0,2.0
11,2,3,37,all40,120,40,30,10,0.1,FacilityLocation,initializer,12,voronoi,0.8333333333333333,0.8666666666666667,0.8333333333333333,0.6666666666666666,1.0,10.0,2.0,2.0
11,2,3,37,all40,120,40,30,10,0.1,FacilityLocation,initializer,12,renyi,0.8333333333333333,0.8666666666666667,0.9583333333333333,0.6666666666666666,1.0,10.0,2.0,2.0
11,2,3,37,all40,120,40,30,10,0.1,FacilityLocation-R,same-objective one-swap refinement,12,uniform,0.8333333333333333,0.8666666666666667,0.9583333333333333,0.6666666666666666,1.0,10.0,2.0,2.0
11,2,3,37,all40,120,40,30,10,0.1,FacilityLocation-R,same-objective one-swap refinement,12,voronoi,0.8333333333333333,0.8666666666666667,0.8333333333333333,0.6666666666666666,1.0,10.0,2.0,2.0
11,2,3,37,all40,120,40,30,10,0.1,FacilityLocation-R,same-objective one-swap refinement,12,renyi,0.8333333333333333,0.8666666666666667,0.9583333333333333,0.6666666666666666,1.0,10.0,2.0,2.0
11,2,3,37,all40,120,40,30,10,0.1,W2-KMedoids,initializer,12,uniform,0.8333333333333333,0.8666666666666667,0.9583333333333333,0.6666666666666666,1.0,10.0,2.0,2.0
11,2,3,37,all40,120,40,30,10,0.1,W2-KMedoids,initializer,12,voronoi,0.8333333333333333,0.8666666666666667,0.8333333333333333,0.6666666666666666,1.0,10.0,2.0,2.0
11,2,3,37,all40,120,40,30,10,0.1,W2-KMedoids,initializer,12,renyi,0.8333333333333333,0.8666666666666667,0.9583333333333333,0.6666666666666666,1.0,10.0,2.0,2.0
11,2,3,37,all40,120,40,30,10,0.1,W2-KMedoids-R,same-objective one-swap refinement,12,uniform,0.8333333333333333,0.8666666666666667,0.9583333333333333,0.6666666666666666,1.0,9.0,3.0,2.0
11,2,3,37,all40,120,40,30,10,0.1,W2-KMedoids-R,same-objective one-swap refinement,12,voronoi,0.8333333333333333,0.8666666666666667,0.8333333333333333,0.6666666666666666,1.0,9.0,3.0,2.0
11,2,3,37,all40,120,40,30,10,0.1,W2-KMedoids-R,same-objective one-swap refinement,12,renyi,0.8333333333333333,0.8666666666666667,0.9583333333333333,0.6666666666666666,1.0,9.0,3.0,2.0
11,2,3,37,all40,120,40,30,10,0.1,MRDS projected,initializer,12,uniform,0.875,0.9031476997578692,0.8705357142857143,0.75,1.0,10.0,2.0,2.0
11,2,3,37,all40,120,40,30,10,0.1,MRDS projected,initializer,12,voronoi,0.875,0.9031476997578692,0.875,0.75,1.0,10.0,2.0,2.0
11,2,3,37,all40,120,40,30,10,0.1,MRDS projected,initializer,12,renyi,0.875,0.9031476997578692,0.8705357142857143,0.75,1.0,10.0,2.0,2.0
11,2,3,37,all40,120,40,30,10,0.1,MRDS-IS-R (proposed),same-objective one-swap refinement,12,uniform,0.875,0.9031476997578692,0.8705357142857143,0.75,1.0,10.0,2.0,2.0
11,2,3,37,all40,120,40,30,10,0.1,MRDS-IS-R (proposed),same-objective one-swap refinement,12,voronoi,0.875,0.9031476997578692,0.875,0.75,1.0,10.0,2.0,2.0
11,2,3,37,all40,120,40,30,10,0.1,MRDS-IS-R (proposed),same-objective one-swap refinement,12,renyi,0.875,0.9031476997578692,0.8705357142857143,0.75,1.0,10.0,2.0,2.0
11,2,3,37,all40,120,40,30,10,0.1,Best-of-starts-R (diagnostic only),diagnostic oracle over supplied starts; winner=W2-KMedoids,12,uniform,0.8333333333333333,0.8666666666666667,0.9583333333333333,0.6666666666666666,1.0,9.0,3.0,2.0
11,2,3,37,all40,120,40,30,10,0.1,Best-of-starts-R (diagnostic only),diagnostic oracle over supplied starts; winner=W2-KMedoids,12,voronoi,0.8333333333333333,0.8666666666666667,0.8333333333333333,0.6666666666666666,1.0,9.0,3.0,2.0
11,2,3,37,all40,120,40,30,10,0.1,Best-of-starts-R (diagnostic only),diagnostic oracle over supplied starts; winner=W2-KMedoids,12,renyi,0.8333333333333333,0.8666666666666667,0.9583333333333333,0.6666666666666666,1.0,9.0,3.0,2.0
12,3,0,53,all40,120,40,30,10,1.0,Full training set,no reduction,120,uniform,1.0,1.0,1.0,1.0,1.0,,,
12,3,0,53,all40,120,40,30,10,0.1,Random,initializer,12,uniform,0.9166666666666667,0.9373040752351097,1.0,0.8333333333333334,1.0,10.0,2.0,2.0
12,3,0,53,all40,120,40,30,10,0.1,Random,initializer,12,voronoi,0.9583333333333333,0.969488939740656,1.0,0.9166666666666666,1.0,10.0,2.0,2.0
12,3,0,53,all40,120,40,30,10,0.1,Random,initializer,12,renyi,0.5,0.4117647058823529,0.5,0.0,1.0,10.0,2.0,2.0
12,3,0,53,all40,120,40,30,10,0.1,Random-R,same-objective one-swap refinement,12,uniform,0.6666666666666666,0.6875,0.9583333333333333,0.3333333333333333,1.0,11.0,1.0,2.0
12,3,0,53,all40,120,40,30,10,0.1,Random-R,same-objective one-swap refinement,12,voronoi,0.7916666666666667,0.8274374460742019,1.0,0.5833333333333334,1.0,11.0,1.0,2.0
12,3,0,53,all40,120,40,30,10,0.1,Random-R,same-objective one-swap refinement,12,renyi,0.5,0.4117647058823529,0.5,0.0,1.0,11.0,1.0,2.0
12,3,0,53,all40,120,40,30,10,0.1,FacilityLocation,initializer,12,uniform,0.5,0.4117647058823529,0.5416666666666666,0.0,1.0,10.0,2.0,3.0
12,3,0,53,all40,120,40,30,10,0.1,FacilityLocation,initializer,12,voronoi,0.5416666666666666,0.49483352468427094,0.5416666666666666,0.08333333333333333,1.0,10.0,2.0,3.0
12,3,0,53,all40,120,40,30,10,0.1,FacilityLocation,initializer,12,renyi,0.5416666666666666,0.49483352468427094,0.5416666666666666,0.08333333333333333,1.0,10.0,2.0,3.0
12,3,0,53,all40,120,40,30,10,0.1,FacilityLocation-R,same-objective one-swap refinement,12,uniform,0.5,0.4117647058823529,0.5416666666666666,0.0,1.0,9.0,3.0,3.0
12,3,0,53,all40,120,40,30,10,0.1,FacilityLocation-R,same-objective one-swap refinement,12,voronoi,0.5416666666666666,0.49483352468427094,0.5416666666666666,0.08333333333333333,1.0,9.0,3.0,3.0
12,3,0,53,all40,120,40,30,10,0.1,FacilityLocation-R,same-objective one-swap refinement,12,renyi,0.5416666666666666,0.49483352468427094,0.5416666666666666,0.08333333333333333,1.0,9.0,3.0,3.0
12,3,0,53,all40,120,40,30,10,0.1,W2-KMedoids,initializer,12,uniform,0.5,0.4117647058823529,0.5416666666666666,0.0,1.0,10.0,2.0,3.0
12,3,0,53,all40,120,40,30,10,0.1,W2-KMedoids,initializer,12,voronoi,0.5416666666666666,0.49483352468427094,0.5416666666666666,0.08333333333333333,1.0,10.0,2.0,3.0
12,3,0,53,all40,120,40,30,10,0.1,W2-KMedoids,initializer,12,renyi,0.5416666666666666,0.49483352468427094,0.5416666666666666,0.08333333333333333,1.0,10.0,2.0,3.0
12,3,0,53,all40,120,40,30,10,0.1,W2-KMedoids-R,same-objective one-swap refinement,12,uniform,0.5,0.4117647058823529,0.5416666666666666,0.0,1.0,9.0,3.0,3.0
12,3,0,53,all40,120,40,30,10,0.1,W2-KMedoids-R,same-objective one-swap refinement,12,voronoi,0.5416666666666666,0.49483352468427094,0.5416666666666666,0.08333333333333333,1.0,9.0,3.0,3.0
12,3,0,53,all40,120,40,30,10,0.1,W2-KMedoids-R,same-objective one-swap refinement,12,renyi,0.5416666666666666,0.49483352468427094,0.5416666666666666,0.08333333333333333,1.0,9.0,3.0,3.0
12,3,0,53,all40,120,40,30,10,0.1,MRDS projected,initializer,12,uniform,1.0,1.0,1.0,1.0,1.0,9.0,3.0,3.0
12,3,0,53,all40,120,40,30,10,0.1,MRDS projected,initializer,12,voronoi,1.0,1.0,1.0,1.0,1.0,9.0,3.0,3.0
12,3,0,53,all40,120,40,30,10,0.1,MRDS projected,initializer,12,renyi,1.0,1.0,1.0,1.0,1.0,9.0,3.0,3.0
12,3,0,53,all40,120,40,30,10,0.1,MRDS-IS-R (proposed),same-objective one-swap refinement,12,uniform,1.0,1.0,1.0,1.0,1.0,9.0,3.0,3.0
12,3,0,53,all40,120,40,30,10,0.1,MRDS-IS-R (proposed),same-objective one-swap refinement,12,voronoi,1.0,1.0,1.0,1.0,1.0,9.0,3.0,3.0
12,3,0,53,all40,120,40,30,10,0.1,MRDS-IS-R (proposed),same-objective one-swap refinement,12,renyi,1.0,1.0,1.0,1.0,1.0,9.0,3.0,3.0
12,3,0,53,all40,120,40,30,10,0.1,Best-of-starts-R (diagnostic only),diagnostic oracle over supplied starts; winner=W2-KMedoids,12,uniform,0.5,0.4117647058823529,0.5416666666666666,0.0,1.0,9.0,3.0,3.0
12,3,0,53,all40,120,40,30,10,0.1,Best-of-starts-R (diagnostic only),diagnostic oracle over supplied starts; winner=W2-KMedoids,12,voronoi,0.5416666666666666,0.49483352468427094,0.5416666666666666,0.08333333333333333,1.0,9.0,3.0,3.0
12,3,0,53,all40,120,40,30,10,0.1,Best-of-starts-R (diagnostic only),diagnostic oracle over supplied starts; winner=W2-KMedoids,12,renyi,0.5416666666666666,0.49483352468427094,0.5416666666666666,0.08333333333333333,1.0,9.0,3.0,3.0
13,3,1,53,all40,120,40,30,10,1.0,Full training set,no reduction,120,uniform,0.9166666666666667,0.9373040752351097,0.9375,0.8333333333333334,1.0,,,
13,3,1,53,all40,120,40,30,10,0.1,Random,initializer,12,uniform,0.8392857142857143,0.84744469870328,0.8511904761904763,0.75,0.9285714285714286,10.0,2.0,2.0
13,3,1,53,all40,120,40,30,10,0.1,Random,initializer,12,voronoi,0.7976190476190477,0.8119122257053292,0.8363095238095238,0.6666666666666666,0.9285714285714286,10.0,2.0,2.0
13,3,1,53,all40,120,40,30,10,0.1,Random,initializer,12,renyi,0.5238095238095238,0.48051948051948057,0.5238095238095237,0.08333333333333333,0.9642857142857143,10.0,2.0,2.0
13,3,1,53,all40,120,40,30,10,0.1,Random-R,same-objective one-swap refinement,12,uniform,0.6309523809523809,0.6415770609318996,0.6309523809523809,0.3333333333333333,0.9285714285714286,11.0,1.0,2.0
13,3,1,53,all40,120,40,30,10,0.1,Random-R,same-objective one-swap refinement,12,voronoi,0.6309523809523809,0.6415770609318996,0.6309523809523809,0.3333333333333333,0.9285714285714286,11.0,1.0,2.0
13,3,1,53,all40,120,40,30,10,0.1,Random-R,same-objective one-swap refinement,12,renyi,0.5,0.4117647058823529,0.5,0.0,1.0,11.0,1.0,2.0
13,3,1,53,all40,120,40,30,10,0.1,FacilityLocation,initializer,12,uniform,0.5416666666666666,0.49483352468427094,0.625,0.08333333333333333,1.0,8.0,4.0,3.0
13,3,1,53,all40,120,40,30,10,0.1,FacilityLocation,initializer,12,voronoi,0.5,0.4117647058823529,0.5833333333333334,0.0,1.0,8.0,4.0,3.0
13,3,1,53,all40,120,40,30,10,0.1,FacilityLocation,initializer,12,renyi,0.5416666666666666,0.49483352468427094,0.625,0.08333333333333333,1.0,8.0,4.0,3.0
13,3,1,53,all40,120,40,30,10,0.1,FacilityLocation-R,same-objective one-swap refinement,12,uniform,0.7916666666666667,0.8274374460742019,0.9136904761904763,0.5833333333333334,1.0,8.0,4.0,3.0
13,3,1,53,all40,120,40,30,10,0.1,FacilityLocation-R,same-objective one-swap refinement,12,voronoi,0.7916666666666667,0.8274374460742019,0.875,0.5833333333333334,1.0,8.0,4.0,3.0
13,3,1,53,all40,120,40,30,10,0.1,FacilityLocation-R,same-objective one-swap refinement,12,renyi,0.7083333333333334,0.738562091503268,0.9107142857142858,0.4166666666666667,1.0,8.0,4.0,3.0
13,3,1,53,all40,120,40,30,10,0.1,W2-KMedoids,initializer,12,uniform,0.75,0.7849462365591398,0.7812500000000001,0.5,1.0,10.0,2.0,2.0
13,3,1,53,all40,120,40,30,10,0.1,W2-KMedoids,initializer,12,voronoi,0.7083333333333334,0.738562091503268,0.75,0.4166666666666667,1.0,10.0,2.0,2.0
13,3,1,53,all40,120,40,30,10,0.1,W2-KMedoids,initializer,12,renyi,0.75,0.7849462365591398,0.7812500000000001,0.5,1.0,10.0,2.0,2.0
13,3,1,53,all40,120,40,30,10,0.1,W2-KMedoids-R,same-objective one-swap refinement,12,uniform,0.9166666666666667,0.9373040752351097,0.9107142857142858,0.8333333333333334,1.0,10.0,2.0,2.0
13,3,1,53,all40,120,40,30,10,0.1,W2-KMedoids-R,same-objective one-swap refinement,12,voronoi,0.9166666666666667,0.9373040752351097,0.9166666666666667,0.8333333333333334,1.0,10.0,2.0,2.0
13,3,1,53,all40,120,40,30,10,0.1,W2-KMedoids-R,same-objective one-swap refinement,12,renyi,0.9166666666666667,0.9373040752351097,0.9136904761904763,0.8333333333333334,1.0,10.0,2.0,2.0
13,3,1,53,all40,120,40,30,10,0.1,MRDS projected,initializer,12,uniform,0.8630952380952381,0.8545454545454545,0.851190476190476,0.8333333333333334,0.8928571428571429,10.0,2.0,2.0
13,3,1,53,all40,120,40,30,10,0.1,MRDS projected,initializer,12,voronoi,0.7916666666666667,0.7565922920892495,0.7797619047619049,0.8333333333333334,0.75,10.0,2.0,2.0
13,3,1,53,all40,120,40,30,10,0.1,MRDS projected,initializer,12,renyi,0.8630952380952381,0.8545454545454545,0.8363095238095237,0.8333333333333334,0.8928571428571429,10.0,2.0,2.0
13,3,1,53,all40,120,40,30,10,0.1,MRDS-IS-R (proposed),same-objective one-swap refinement,12,uniform,0.875,0.8156682027649769,0.875,1.0,0.75,11.0,1.0,2.0
13,3,1,53,all40,120,40,30,10,0.1,MRDS-IS-R (proposed),same-objective one-swap refinement,12,voronoi,0.75,0.6491228070175439,0.7857142857142857,1.0,0.5,11.0,1.0,2.0
13,3,1,53,all40,120,40,30,10,0.1,MRDS-IS-R (proposed),same-objective one-swap refinement,12,renyi,0.8571428571428572,0.7916666666666667,0.8571428571428571,1.0,0.7142857142857143,11.0,1.0,2.0
13,3,1,53,all40,120,40,30,10,0.1,Best-of-starts-R (diagnostic only),diagnostic oracle over supplied starts; winner=W2-KMedoids,12,uniform,0.9166666666666667,0.9373040752351097,0.9107142857142858,0.8333333333333334,1.0,10.0,2.0,2.0
13,3,1,53,all40,120,40,30,10,0.1,Best-of-starts-R (diagnostic only),diagnostic oracle over supplied starts; winner=W2-KMedoids,12,voronoi,0.9166666666666667,0.9373040752351097,0.9166666666666667,0.8333333333333334,1.0,10.0,2.0,2.0
13,3,1,53,all40,120,40,30,10,0.1,Best-of-starts-R (diagnostic only),diagnostic oracle over supplied starts; winner=W2-KMedoids,12,renyi,0.9166666666666667,0.9373040752351097,0.9136904761904763,0.8333333333333334,1.0,10.0,2.0,2.0
14,3,2,53,all40,120,40,30,10,1.0,Full training set,no reduction,120,uniform,1.0,1.0,1.0,1.0,1.0,,,
14,3,2,53,all40,120,40,30,10,0.1,Random,initializer,12,uniform,0.8333333333333333,0.8666666666666667,0.875,0.6666666666666666,1.0,10.0,2.0,2.0
14,3,2,53,all40,120,40,30,10,0.1,Random,initializer,12,voronoi,0.7916666666666667,0.8274374460742019,0.8333333333333333,0.5833333333333334,1.0,10.0,2.0,2.0
14,3,2,53,all40,120,40,30,10,0.1,Random,initializer,12,renyi,0.625,0.4666666666666667,0.625,1.0,0.25,10.0,2.0,2.0
14,3,2,53,all40,120,40,30,10,0.1,Random-R,same-objective one-swap refinement,12,uniform,0.8333333333333333,0.8666666666666667,0.875,0.6666666666666666,1.0,9.0,3.0,2.0
14,3,2,53,all40,120,40,30,10,0.1,Random-R,same-objective one-swap refinement,12,voronoi,0.8333333333333333,0.8666666666666667,0.8333333333333333,0.6666666666666666,1.0,9.0,3.0,2.0
14,3,2,53,all40,120,40,30,10,0.1,Random-R,same-objective one-swap refinement,12,renyi,0.5,0.4117647058823529,0.5,0.0,1.0,9.0,3.0,2.0
14,3,2,53,all40,120,40,30,10,0.1,FacilityLocation,initializer,12,uniform,0.8333333333333333,0.8666666666666667,0.9583333333333333,0.6666666666666666,1.0,8.0,4.0,3.0
14,3,2,53,all40,120,40,30,10,0.1,FacilityLocation,initializer,12,voronoi,0.7083333333333334,0.738562091503268,0.875,0.4166666666666667,1.0,8.0,4.0,3.0
14,3,2,53,all40,120,40,30,10,0.1,FacilityLocation,initializer,12,renyi,0.875,0.9031476997578692,0.9583333333333333,0.75,1.0,8.0,4.0,3.0
14,3,2,53,all40,120,40,30,10,0.1,FacilityLocation-R,same-objective one-swap refinement,12,uniform,1.0,1.0,1.0,1.0,1.0,8.0,4.0,3.0
14,3,2,53,all40,120,40,30,10,0.1,FacilityLocation-R,same-objective one-swap refinement,12,voronoi,0.9583333333333333,0.969488939740656,1.0,0.9166666666666666,1.0,8.0,4.0,3.0
14,3,2,53,all40,120,40,30,10,0.1,FacilityLocation-R,same-objective one-swap refinement,12,renyi,1.0,1.0,1.0,1.0,1.0,8.0,4.0,3.0
14,3,2,53,all40,120,40,30,10,0.1,W2-KMedoids,initializer,12,uniform,0.8333333333333333,0.8666666666666667,0.8333333333333333,0.6666666666666666,1.0,8.0,4.0,3.0
14,3,2,53,all40,120,40,30,10,0.1,W2-KMedoids,initializer,12,voronoi,0.8333333333333333,0.8666666666666667,0.875,0.6666666666666666,1.0,8.0,4.0,3.0
14,3,2,53,all40,120,40,30,10,0.1,W2-KMedoids,initializer,12,renyi,0.8333333333333333,0.8666666666666667,0.875,0.6666666666666666,1.0,8.0,4.0,3.0
14,3,2,53,all40,120,40,30,10,0.1,W2-KMedoids-R,same-objective one-swap refinement,12,uniform,1.0,1.0,1.0,1.0,1.0,8.0,4.0,3.0
14,3,2,53,all40,120,40,30,10,0.1,W2-KMedoids-R,same-objective one-swap refinement,12,voronoi,1.0,1.0,1.0,1.0,1.0,8.0,4.0,3.0
14,3,2,53,all40,120,40,30,10,0.1,W2-KMedoids-R,same-objective one-swap refinement,12,renyi,1.0,1.0,1.0,1.0,1.0,8.0,4.0,3.0
14,3,2,53,all40,120,40,30,10,0.1,MRDS projected,initializer,12,uniform,0.9583333333333333,0.969488939740656,1.0,0.9166666666666666,1.0,9.0,3.0,3.0
14,3,2,53,all40,120,40,30,10,0.1,MRDS projected,initializer,12,voronoi,0.9583333333333333,0.969488939740656,1.0,0.9166666666666666,1.0,9.0,3.0,3.0
14,3,2,53,all40,120,40,30,10,0.1,MRDS projected,initializer,12,renyi,0.9583333333333333,0.969488939740656,1.0,0.9166666666666666,1.0,9.0,3.0,3.0
14,3,2,53,all40,120,40,30,10,0.1,MRDS-IS-R (proposed),same-objective one-swap refinement,12,uniform,0.9583333333333333,0.969488939740656,1.0,0.9166666666666666,1.0,9.0,3.0,3.0
14,3,2,53,all40,120,40,30,10,0.1,MRDS-IS-R (proposed),same-objective one-swap refinement,12,voronoi,0.9583333333333333,0.969488939740656,1.0,0.9166666666666666,1.0,9.0,3.0,3.0
14,3,2,53,all40,120,40,30,10,0.1,MRDS-IS-R (proposed),same-objective one-swap refinement,12,renyi,0.9583333333333333,0.969488939740656,1.0,0.9166666666666666,1.0,9.0,3.0,3.0
14,3,2,53,all40,120,40,30,10,0.1,Best-of-starts-R (diagnostic only),diagnostic oracle over supplied starts; winner=W2-KMedoids,12,uniform,1.0,1.0,1.0,1.0,1.0,8.0,4.0,3.0
14,3,2,53,all40,120,40,30,10,0.1,Best-of-starts-R (diagnostic only),diagnostic oracle over supplied starts; winner=W2-KMedoids,12,voronoi,1.0,1.0,1.0,1.0,1.0,8.0,4.0,3.0
14,3,2,53,all40,120,40,30,10,0.1,Best-of-starts-R (diagnostic only),diagnostic oracle over supplied starts; winner=W2-KMedoids,12,renyi,1.0,1.0,1.0,1.0,1.0,8.0,4.0,3.0
15,3,3,53,all40,120,40,30,10,1.0,Full training set,no reduction,120,uniform,0.8958333333333333,0.8958333333333333,0.8489583333333334,0.875,0.9166666666666666,,,
15,3,3,53,all40,120,40,30,10,0.1,Random,initializer,12,uniform,0.5,0.375,0.5,0.0,1.0,10.0,2.0,2.0
15,3,3,53,all40,120,40,30,10,0.1,Random,initializer,12,voronoi,0.5,0.375,0.5,0.0,1.0,10.0,2.0,2.0
15,3,3,53,all40,120,40,30,10,0.1,Random,initializer,12,renyi,0.7708333333333333,0.7234443746071653,0.7708333333333334,1.0,0.5416666666666666,10.0,2.0,2.0
15,3,3,53,all40,120,40,30,10,0.1,Random-R,same-objective one-swap refinement,12,uniform,0.5,0.375,0.5,0.0,1.0,10.0,2.0,2.0
15,3,3,53,all40,120,40,30,10,0.1,Random-R,same-objective one-swap refinement,12,voronoi,0.5,0.375,0.5,0.0,1.0,10.0,2.0,2.0
15,3,3,53,all40,120,40,30,10,0.1,Random-R,same-objective one-swap refinement,12,renyi,0.5625,0.4982078853046595,0.5625,0.125,1.0,10.0,2.0,2.0
15,3,3,53,all40,120,40,30,10,0.1,FacilityLocation,initializer,12,uniform,0.84375,0.8602375960866526,0.9296875,0.6875,1.0,11.0,1.0,2.0
15,3,3,53,all40,120,40,30,10,0.1,FacilityLocation,initializer,12,voronoi,0.84375,0.8602375960866526,0.875,0.6875,1.0,11.0,1.0,2.0
15,3,3,53,all40,120,40,30,10,0.1,FacilityLocation,initializer,12,renyi,0.875,0.8901098901098901,0.9296875,0.75,1.0,11.0,1.0,2.0
15,3,3,53,all40,120,40,30,10,0.1,FacilityLocation-R,same-objective one-swap refinement,12,uniform,0.84375,0.8602375960866526,0.9296875,0.6875,1.0,10.0,2.0,2.0
15,3,3,53,all40,120,40,30,10,0.1,FacilityLocation-R,same-objective one-swap refinement,12,voronoi,0.8125,0.829059829059829,0.875,0.625,1.0,10.0,2.0,2.0
15,3,3,53,all40,120,40,30,10,0.1,FacilityLocation-R,same-objective one-swap refinement,12,renyi,0.875,0.8901098901098901,0.9296875,0.75,1.0,10.0,2.0,2.0
15,3,3,53,all40,120,40,30,10,0.1,W2-KMedoids,initializer,12,uniform,0.5,0.375,0.5,0.0,1.0,10.0,2.0,2.0
15,3,3,53,all40,120,40,30,10,0.1,W2-KMedoids,initializer,12,voronoi,0.5,0.375,0.5,0.0,1.0,10.0,2.0,2.0
15,3,3,53,all40,120,40,30,10,0.1,W2-KMedoids,initializer,12,renyi,0.5,0.375,0.5,0.0,1.0,10.0,2.0,2.0
15,3,3,53,all40,120,40,30,10,0.1,W2-KMedoids-R,same-objective one-swap refinement,12,uniform,0.84375,0.8602375960866526,0.9348958333333334,0.6875,1.0,10.0,2.0,2.0
15,3,3,53,all40,120,40,30,10,0.1,W2-KMedoids-R,same-objective one-swap refinement,12,voronoi,0.90625,0.9188640973630832,0.9375,0.8125,1.0,10.0,2.0,2.0
15,3,3,53,all40,120,40,30,10,0.1,W2-KMedoids-R,same-objective one-swap refinement,12,renyi,0.875,0.8901098901098901,0.9375,0.75,1.0,10.0,2.0,2.0
15,3,3,53,all40,120,40,30,10,0.1,MRDS projected,initializer,12,uniform,0.6875,0.6865203761755485,0.78125,0.375,1.0,9.0,3.0,3.0
15,3,3,53,all40,120,40,30,10,0.1,MRDS projected,initializer,12,voronoi,0.5625,0.4982078853046595,0.59375,0.125,1.0,9.0,3.0,3.0
15,3,3,53,all40,120,40,30,10,0.1,MRDS projected,initializer,12,renyi,0.6875,0.6865203761755485,0.7630208333333333,0.375,1.0,9.0,3.0,3.0
15,3,3,53,all40,120,40,30,10,0.1,MRDS-IS-R (proposed),same-objective one-swap refinement,12,uniform,0.78125,0.7963636363636364,0.7473958333333333,0.5625,1.0,10.0,2.0,2.0
15,3,3,53,all40,120,40,30,10,0.1,MRDS-IS-R (proposed),same-objective one-swap refinement,12,voronoi,0.78125,0.7866666666666666,0.7669270833333333,0.6875,0.875,10.0,2.0,2.0
15,3,3,53,all40,120,40,30,10,0.1,MRDS-IS-R (proposed),same-objective one-swap refinement,12,renyi,0.8125,0.829059829059829,0.7513020833333333,0.625,1.0,10.0,2.0,2.0
15,3,3,53,all40,120,40,30,10,0.1,Best-of-starts-R (diagnostic only),diagnostic oracle over supplied starts; winner=FacilityLocation,12,uniform,0.84375,0.8602375960866526,0.9296875,0.6875,1.0,10.0,2.0,2.0
