split,repeat,fold,seed,feature_set,n_train,n_test,n_train_conditions,n_test_conditions,budget,method,stage,n_selected,n_unique_selected_conditions,n_duplicate_condition_slots,max_selected_per_condition,reduction_fraction,alpha,max_atoms,bandwidth,distance_backend,distance_seconds,m,coverage_mean,coverage_max,renyi_meta,renyi_meta_uniform,renyi_meta_weighted,mmd2,subset_1nn_accuracy,subset_1nn_balanced_accuracy,subset_1nn_macro_f1,class_proportion_l1
11,2,3,37,all40,120,40,30,10,0.1,Random-R,same-objective one-swap refinement,12,12,0,1,0.9,2.0,8,11.929518439433743,emd_exact,0.3470970999915153,12,16.76175595509293,1074.0443793688046,13.91682192377894,13.91682192377894,9.903575259817856,1.5301008784660024,0.9,0.8625,0.8809523809523809,0.33333333333333337
11,2,3,37,all40,120,40,30,10,0.1,FacilityLocation,initializer,12,10,2,2,0.9,2.0,8,11.929518439433743,emd_exact,0.3470970999915153,12,5.266623259168002,30.94234486579985,0.017460163022535384,0.017460163022535384,0.008834433628070348,0.1041859267002716,0.925,0.90625,0.9139510795952513,0.0
11,2,3,37,all40,120,40,30,10,0.1,FacilityLocation-R,same-objective one-swap refinement,12,10,2,2,0.9,2.0,8,11.929518439433743,emd_exact,0.3470970999915153,12,5.425324410106834,35.94696013030339,0.011497317544623943,0.011497317544623943,0.004738447934305447,0.045215387878750346,0.925,0.90625,0.9139510795952513,0.0
11,2,3,37,all40,120,40,30,10,0.1,W2-KMedoids,initializer,12,10,2,2,0.9,2.0,8,11.929518439433743,emd_exact,0.3470970999915153,12,5.256947342918725,30.94234486579985,0.01527194181246769,0.01527194181246769,0.008402406076355236,0.09831240341208514,0.925,0.90625,0.9139510795952513,0.0
11,2,3,37,all40,120,40,30,10,0.1,W2-KMedoids-R,same-objective one-swap refinement,12,9,3,2,0.9,2.0,8,11.929518439433743,emd_exact,0.3470970999915153,12,5.531439546578209,35.94696013030339,0.010249491760472294,0.010249491760472294,0.004623370967002169,0.042322579294815976,0.925,0.90625,0.9139510795952513,0.0
11,2,3,37,all40,120,40,30,10,0.1,MRDS projected,initializer,12,10,2,2,0.9,2.0,8,11.929518439433743,emd_exact,0.3470970999915153,12,6.4810083085285255,11.615927433387878,0.03318941149458684,0.03318941149458684,0.011592574172532217,0.1337849635948929,0.7666666666666667,0.65,0.6563011456628478,0.16666666666666669
11,2,3,37,all40,120,40,30,10,0.1,MRDS-IS-R (proposed),same-objective one-swap refinement,12,10,2,2,0.9,2.0,8,11.929518439433743,emd_exact,0.3470970999915153,12,6.263432836957582,35.99675063124638,0.02095323024991992,0.02095323024991992,0.005405647183888528,0.06256577673012931,0.7666666666666667,0.65,0.6563011456628478,0.16666666666666669
11,2,3,37,all40,120,40,30,10,0.1,Best-of-starts-R (diagnostic only),diagnostic oracle over supplied starts; winner=W2-KMedoids,12,9,3,2,0.9,2.0,8,11.929518439433743,emd_exact,0.3470970999915153,12,5.531439546578209,35.94696013030339,0.010249491760472294,0.010249491760472294,0.004623370967002169,0.042322579294815976,0.925,0.90625,0.9139510795952513,0.0
12,3,0,53,all40,120,40,30,10,0.1,Random,initializer,12,10,2,2,0.9,2.0,8,11.452791551935132,emd_exact,0.3748153999913484,12,17.441134440933272,1187.2278540518364,14.51906444636897,14.51906444636897,13.88050237377308,0.9348105025781471,0.95,0.9375,0.9430199430199431,0.0
12,3,0,53,all40,120,40,30,10,0.1,Random-R,same-objective one-swap refinement,12,11,1,2,0.9,2.0,8,11.452791551935132,emd_exact,0.3748153999913484,12,15.53833819103143,1106.3460321420173,13.784944712119175,13.784944712119175,9.871862594816585,1.52916213169759,0.95,0.9375,0.9430199430199431,0.16666666666666669
12,3,0,53,all40,120,40,30,10,0.1,FacilityLocation,initializer,12,10,2,3,0.9,2.0,8,11.452791551935132,emd_exact,0.3748153999913484,12,4.669709696660785,15.755529054811452,0.012512775099002175,0.012512775099002175,0.0064984477475658236,0.0724087482447704,0.9083333333333333,0.875,0.8917234025100484,0.0
12,3,0,53,all40,120,40,30,10,0.1,FacilityLocation-R,same-objective one-swap refinement,12,9,3,3,0.9,2.0,8,11.452791551935132,emd_exact,0.3748153999913484,12,4.84357847142663,29.836895622979767,0.008719228334450754,0.008719228334450754,0.003466763682254393,0.033009782095717366,0.9083333333333333,0.875,0.8917234025100484,0.0
12,3,0,53,all40,120,40,30,10,0.1,W2-KMedoids,initializer,12,10,2,3,0.9,2.0,8,11.452791551935132,emd_exact,0.3748153999913484,12,4.657485068363177,15.755529054811452,0.011633572272432125,0.011633572272432125,0.006308853677100342,0.06667508140206557,0.9083333333333333,0.875,0.8917234025100484,0.0
12,3,0,53,all40,120,40,30,10,0.1,W2-KMedoids-R,same-objective one-swap refinement,12,9,3,3,0.9,2.0,8,11.452791551935132,emd_exact,0.3748153999913484,12,4.831353843129022,29.836895622979767,0.008213192423566603,0.008213192423566603,0.0033930884010226004,0.030089804848669965,0.9083333333333333,0.875,0.8917234025100484,0.0
12,3,0,53,all40,120,40,30,10,0.1,MRDS projected,initializer,12,9,3,3,0.9,2.0,8,11.452791551935132,emd_exact,0.3748153999913484,12,6.273806091817736,11.926113028080254,0.0226572916390713,0.0226572916390713,0.009793693982197314,0.12852761812711644,0.825,0.75,0.7740112994350282,0.16666666666666663
12,3,0,53,all40,120,40,30,10,0.1,MRDS-IS-R (proposed),same-objective one-swap refinement,12,9,3,3,0.9,2.0,8,11.452791551935132,emd_exact,0.3748153999913484,12,5.6688432917558655,37.618318420261616,0.01742876721525953,0.01742876721525953,0.00472606867030184,0.06258426615014512,0.9416666666666667,0.94375,0.9355383316706316,0.3333333333333333
12,3,0,53,all40,120,40,30,10,0.1,Best-of-starts-R (diagnostic only),diagnostic oracle over supplied starts; winner=W2-KMedoids,12,9,3,3,0.9,2.0,8,11.452791551935132,emd_exact,0.3748153999913484,12,4.831353843129022,29.836895622979767,0.008213192423566603,0.008213192423566603,0.0033930884010226004,0.030089804848669965,0.9083333333333333,0.875,0.8917234025100484,0.0
13,3,1,53,all40,120,40,30,10,0.1,Random,initializer,12,10,2,2,0.9,2.0,8,12.030069815391197,emd_exact,0.3417773999972269,12,7.160138649545839,104.85065080760306,13.807179911431778,13.807179911431778,13.097169534391643,0.8445878350579342,0.975,0.975,0.9720475192173306,0.0
13,3,1,53,all40,120,40,30,10,0.1,Random-R,same-objective one-swap refinement,12,11,1,2,0.9,2.0,8,12.030069815391197,emd_exact,0.3417773999972269,12,6.3347071674783235,61.94538091924448,0.7207894448368262,0.7207894448368262,0.4827765843782566,0.5439292226111996,0.975,0.975,0.9720475192173306,0.16666666666666669
13,3,1,53,all40,120,40,30,10,0.1,FacilityLocation,initializer,12,8,4,3,0.9,2.0,8,12.030069815391197,emd_exact,0.3417773999972269,12,4.980409386101767,20.85234954143311,0.011881383372959839,0.011881383372959839,0.0064765100139510135,0.06909813249283636,0.9666666666666667,0.9624999999999999,0.9624999999999999,0.0
13,3,1,53,all40,120,40,30,10,0.1,FacilityLocation-R,same-objective one-swap refinement,12,8,4,3,0.9,2.0,8,12.030069815391197,emd_exact,0.3417773999972269,12,5.04449347941925,29.987950282160302,0.008016924392921985,0.008016924392921985,0.0031532034864316925,0.02838225076615053,0.975,0.975,0.9720475192173306,0.16666666666666663
13,3,1,53,all40,120,40,30,10,0.1,W2-KMedoids,initializer,12,10,2,2,0.9,2.0,8,12.030069815391197,emd_exact,0.3417773999972269,12,4.816866882099865,20.85234954143311,0.012285516106685707,0.012285516106685707,0.006491415741818384,0.07194200358906122,0.9833333333333333,0.98125,0.98125,0.0
13,3,1,53,all40,120,40,30,10,0.1,W2-KMedoids-R,same-objective one-swap refinement,12,10,2,2,0.9,2.0,8,12.030069815391197,emd_exact,0.3417773999972269,12,4.927546545912488,29.82043887901548,0.007737487188620748,0.007737487188620748,0.003106826445830521,0.028758269636682376,0.9833333333333333,0.98125,0.98125,0.16666666666666663
13,3,1,53,all40,120,40,30,10,0.1,MRDS projected,initializer,12,10,2,2,0.9,2.0,8,12.030069815391197,emd_exact,0.3417773999972269,12,5.8456595021521505,14.845371081534507,0.023267099516631164,0.023267099516631164,0.010893877860065721,0.1267510057239436,0.9666666666666667,0.975,0.9633699633699633,0.16666666666666663
13,3,1,53,all40,120,40,30,10,0.1,MRDS-IS-R (proposed),same-objective one-swap refinement,12,11,1,2,0.9,2.0,8,12.030069815391197,emd_exact,0.3417773999972269,12,5.627806083263107,20.85234954143311,0.0142432679088585,0.0142432679088585,0.004912433095479105,0.06082325846438341,0.825,0.86875,0.8205000356150723,0.3333333333333333
13,3,1,53,all40,120,40,30,10,0.1,Best-of-starts-R (diagnostic only),diagnostic oracle over supplied starts; winner=W2-KMedoids,12,10,2,2,0.9,2.0,8,12.030069815391197,emd_exact,0.3417773999972269,12,4.927546545912488,29.82043887901548,0.007737487188620748,0.007737487188620748,0.003106826445830521,0.028758269636682376,0.9833333333333333,0.98125,0.98125,0.16666666666666663
14,3,2,53,all40,120,40,30,10,0.1,Random,initializer,12,10,2,2,0.9,2.0,8,11.745920369331998,emd_exact,0.3877049000002444,12,16.092842442568056,1029.449774614167,13.617507680358617,13.617507680358617,9.768988159620502,1.529391325645854,0.925,0.90625,0.9139510795952513,0.0
14,3,2,53,all40,120,40,30,10,0.1,Random-R,same-objective one-swap refinement,12,9,3,2,0.9,2.0,8,11.745920369331998,emd_exact,0.3877049000002444,12,7.819426400273907,65.93423341041056,3.9943147303288864,3.9943147303288864,2.1719353310757223,0.3991857637116638,0.925,0.90625,0.9139510795952513,0.0
14,3,2,53,all40,120,40,30,10,0.1,FacilityLocation,initializer,12,8,4,3,0.9,2.0,8,11.745920369331998,emd_exact,0.3877049000002444,12,5.0636045304076704,29.91417143524647,0.011331886261266784,0.011331886261266784,0.006643692480157636,0.06851018097637651,0.9583333333333334,0.95,0.9528264800691879,0.0
14,3,2,53,all40,120,40,30,10,0.1,FacilityLocation-R,same-objective one-swap refinement,12,8,4,3,0.9,2.0,8,11.745920369331998,emd_exact,0.3877049000002444,12,5.2620881637432735,29.91417143524647,0.009133413777181187,0.009133413777181187,0.0043584300223936355,0.035425038684559707,0.975,0.975,0.9720475192173306,0.16666666666666663
14,3,2,53,all40,120,40,30,10,0.1,W2-KMedoids,initializer,12,8,4,3,0.9,2.0,8,11.745920369331998,emd_exact,0.3877049000002444,12,5.030704378323164,29.91417143524647,0.011556144356310548,0.011556144356310548,0.006634203847291208,0.07071431064016265,0.9583333333333334,0.95,0.9528264800691879,0.0
14,3,2,53,all40,120,40,30,10,0.1,W2-KMedoids-R,same-objective one-swap refinement,12,8,4,3,0.9,2.0,8,11.745920369331998,emd_exact,0.3877049000002444,12,5.209696000838064,29.91417143524647,0.009587441744304603,0.009587441744304603,0.004352819799050171,0.03616938427663452,0.975,0.975,0.9720475192173306,0.16666666666666663
14,3,2,53,all40,120,40,30,10,0.1,MRDS projected,initializer,12,9,3,3,0.9,2.0,8,11.745920369331998,emd_exact,0.3877049000002444,12,5.698586872863088,11.229523777687275,0.02903297104296263,0.02903297104296263,0.011944395229641903,0.1285017784746072,0.925,0.8999999999999999,0.9127272727272727,0.0
14,3,2,53,all40,120,40,30,10,0.1,MRDS-IS-R (proposed),same-objective one-swap refinement,12,9,3,3,0.9,2.0,8,11.745920369331998,emd_exact,0.3877049000002444,12,5.414530564508983,24.128873952770114,0.017508034425244526,0.017508034425244526,0.005262746158298822,0.05848068205200241,0.925,0.8999999999999999,0.9127272727272727,0.0
14,3,2,53,all40,120,40,30,10,0.1,Best-of-starts-R (diagnostic only),diagnostic oracle over supplied starts; winner=W2-KMedoids,12,8,4,3,0.9,2.0,8,11.745920369331998,emd_exact,0.3877049000002444,12,5.209696000838064,29.91417143524647,0.009587441744304603,0.009587441744304603,0.004352819799050171,0.03616938427663452,0.975,0.975,0.9720475192173306,0.16666666666666663
15,3,3,53,all40,120,40,30,10,0.1,Random,initializer,12,10,2,2,0.9,2.0,8,12.202275799557313,emd_exact,0.35619390005012974,12,9.583567323116513,184.38304978830578,14.572476608134451,14.572476608134451,10.34927229258228,1.5550609457494058,0.975,0.9662698412698413,0.9699974997916493,0.2666666666666667
15,3,3,53,all40,120,40,30,10,0.1,Random-R,same-objective one-swap refinement,12,10,2,2,0.9,2.0,8,12.202275799557313,emd_exact,0.35619390005012974,12,7.163443831095868,68.10508467857997,3.0050732833491156,3.0050732833491156,2.5524559941070617,0.2925244025111231,0.975,0.9662698412698413,0.9699974997916493,0.2666666666666667
15,3,3,53,all40,120,40,30,10,0.1,FacilityLocation,initializer,12,11,1,2,0.9,2.0,8,12.202275799557313,emd_exact,0.35619390005012974,12,5.121949438558278,28.9230196797023,0.012855007733034916,0.012855007733034916,0.006158070778382469,0.07413948090426281,0.9666666666666667,0.9444444444444444,0.9589603283173734,0.10000000000000003
15,3,3,53,all40,120,40,30,10,0.1,FacilityLocation-R,same-objective one-swap refinement,12,10,2,2,0.9,2.0,8,12.202275799557313,emd_exact,0.35619390005012974,12,5.325314229613413,34.68446977928738,0.009019938610638746,0.009019938610638746,0.0035884695028988818,0.03644724058501836,0.9666666666666667,0.9444444444444444,0.9589603283173734,0.10000000000000003
15,3,3,53,all40,120,40,30,10,0.1,W2-KMedoids,initializer,12,10,2,2,0.9,2.0,8,12.202275799557313,emd_exact,0.35619390005012974,12,4.960405351309591,20.247414256841605,0.014945684516135132,0.014945684516135132,0.008453182651045244,0.09863055726184633,0.9833333333333333,0.9722222222222222,0.9798319327731093,0.2666666666666667
15,3,3,53,all40,120,40,30,10,0.1,W2-KMedoids-R,same-objective one-swap refinement,12,10,2,2,0.9,2.0,8,12.202275799557313,emd_exact,0.35619390005012974,12,5.110726198053532,28.9230196797023,0.01034461377196546,0.01034461377196546,0.004432902875379244,0.04356463028326463,0.9833333333333333,0.9722222222222222,0.9798319327731093,0.10000000000000003
15,3,3,53,all40,120,40,30,10,0.1,MRDS projected,initializer,12,9,3,3,0.9,2.0,8,12.202275799557313,emd_exact,0.35619390005012974,12,7.002727536961947,12.443260010580119,0.03198400473053831,0.03198400473053831,0.012212625960159793,0.15608865650166748,0.9583333333333334,0.9464285714285714,0.9499958329860821,0.10000000000000003
15,3,3,53,all40,120,40,30,10,0.1,MRDS-IS-R (proposed),same-objective one-swap refinement,12,10,2,2,0.9,2.0,8,12.202275799557313,emd_exact,0.35619390005012974,12,6.6525791199725175,12.443260010580119,0.02926767438592198,0.02926767438592198,0.005518645813265331,0.07553150809599718,0.7916666666666666,0.8511904761904762,0.7837214332059693,0.06666666666666665
15,3,3,53,all40,120,40,30,10,0.1,Best-of-starts-R (diagnostic only),diagnostic oracle over supplied starts; winner=FacilityLocation,12,10,2,2,0.9,2.0,8,12.202275799557313,emd_exact,0.35619390005012974,12,5.325314229613413,34.68446977928738,0.009019938610638746,0.009019938610638746,0.0035884695028988818,0.03644724058501836,0.9666666666666667,0.9444444444444444,0.9589603283173734,0.10000000000000003
16,4,0,71,all40,120,40,30,10,0.1,Random,initializer,12,10,2,2,0.9,2.0,8,11.664047352415544,emd_exact,0.9537130999960937,12,18.176011261791647,1114.3796380204303,15.035678317359427,15.035678317359427,13.748548893196704,1.2402438388246828,0.825,0.75,0.7740112994350282,0.16666666666666669
16,4,0,71,all40,120,40,30,10,0.1,Random-R,same-objective one-swap refinement,12,10,2,2,0.9,2.0,8,11.664047352415544,emd_exact,0.9537130999960937,12,15.882365358656658,1047.2895542433926,13.867868761517888,13.867868761517888,9.802265502612618,1.5216662974193513,0.8166666666666667,0.7375,0.7607828923523016,0.33333333333333337
16,4,0,71,all40,120,40,30,10,0.1,FacilityLocation,initializer,12,8,4,3,0.9,2.0,8,11.664047352415544,emd_exact,0.9537130999960937,12,5.1079495065709875,30.10823132280994,0.013545762798188627,0.013545762798188627,0.007099779318276548,0.07129248195512916,0.925,0.8999999999999999,0.9127272727272727,0.0
16,4,0,71,all40,120,40,30,10,0.1,FacilityLocation-R,same-objective one-swap refinement,12,8,4,3,0.9,2.0,8,11.664047352415544,emd_exact,0.9537130999960937,12,5.258403398199241,30.10823132280994,0.009996990757432858,0.009996990757432858,0.004428564610020741,0.032358213632965205,0.9666666666666667,0.9624999999999999,0.9624999999999999,0.16666666666666663
16,4,0,71,all40,120,40,30,10,0.1,W2-KMedoids,initializer,12,8,4,3,0.9,2.0,8,11.664047352415544,emd_exact,0.9537130999960937,12,5.0842688789398345,30.10823132280994,0.01316158610562806,0.01316158610562806,0.007062885322746296,0.06877838261597624,0.9583333333333334,0.95,0.9528264800691879,0.0
16,4,0,71,all40,120,40,30,10,0.1,W2-KMedoids-R,same-objective one-swap refinement,12,7,5,3,0.9,2.0,8,11.664047352415544,emd_exact,0.9537130999960937,12,5.310093138934032,30.10823132280994,0.009303896162796116,0.009303896162796116,0.004486836046845814,0.031245388024719545,0.9666666666666667,0.9624999999999999,0.9624999999999999,0.16666666666666663
16,4,0,71,all40,120,40,30,10,0.1,MRDS projected,initializer,12,10,2,2,0.9,2.0,8,11.664047352415544,emd_exact,0.9537130999960937,12,6.038152052639012,18.217592325683274,0.029844893898836513,0.029844893898836513,0.01011236564585122,0.10771695190971076,0.925,0.8999999999999999,0.9127272727272727,0.16666666666666669
16,4,0,71,all40,120,40,30,10,0.1,MRDS-IS-R (proposed),same-objective one-swap refinement,12,11,1,2,0.9,2.0,8,11.664047352415544,emd_exact,0.9537130999960937,12,5.706893140957311,24.263197539485382,0.01930804998666294,0.01930804998666294,0.004727753044269376,0.04407763096446493,0.925,0.8875,0.9099924993749479,0.16666666666666669
16,4,0,71,all40,120,40,30,10,0.1,Best-of-starts-R (diagnostic only),diagnostic oracle over supplied starts; winner=FacilityLocation,12,8,4,3,0.9,2.0,8,11.664047352415544,emd_exact,0.9537130999960937,12,5.258403398199241,30.10823132280994,0.009996990757432858,0.009996990757432858,0.004428564610020741,0.032358213632965205,0.9666666666666667,0.9624999999999999,0.9624999999999999,0.16666666666666663
17,4,1,71,all40,120,40,30,10,0.1,Random,initializer,12,10,2,2,0.9,2.0,8,11.402503323383664,emd_exact,0.8915271000005305,12,7.710052834742681,150.64044428443015,13.90744339608727,13.90744339608727,13.087552817498183,1.022533668520094,0.9666666666666667,0.95,0.9614890885750962,0.16666666666666669
17,4,1,71,all40,120,40,30,10,0.1,Random-R,same-objective one-swap refinement,12,11,1,2,0.9,2.0,8,11.402503323383664,emd_exact,0.8915271000005305,12,6.535775546247737,73.59513089496734,7.8924878142199,7.8924878142199,6.287329369921327,1.0343715923119308,0.975,0.9625,0.9713170265317504,0.16666666666666669
17,4,1,71,all40,120,40,30,10,0.1,FacilityLocation,initializer,12,11,1,2,0.9,2.0,8,11.402503323383664,emd_exact,0.8915271000005305,12,4.64449985791798,18.70806997698032,0.01074107811103341,0.01074107811103341,0.006530321534455063,0.0817825288389663,0.95,0.925,0.9413871703028329,0.0
17,4,1,71,all40,120,40,30,10,0.1,FacilityLocation-R,same-objective one-swap refinement,12,10,2,2,0.9,2.0,8,11.402503323383664,emd_exact,0.8915271000005305,12,4.7859548017349285,35.811700062375415,0.0074833470444760795,0.0074833470444760795,0.003577900318424153,0.03569237422835614,0.9666666666666667,0.95,0.9614890885750962,0.16666666666666663
17,4,1,71,all40,120,40,30,10,0.1,W2-KMedoids,initializer,12,11,1,2,0.9,2.0,8,11.402503323383664,emd_exact,0.8915271000005305,12,4.541062911687564,19.535266178695956,0.011765256770928824,0.011765256770928824,0.006609052190513648,0.07798615825034527,0.975,0.9625,0.9713170265317504,0.16666666666666663
17,4,1,71,all40,120,40,30,10,0.1,W2-KMedoids-R,same-objective one-swap refinement,12,10,2,2,0.9,2.0,8,11.402503323383664,emd_exact,0.8915271000005305,12,4.6519967783266605,35.935818026279655,0.007594704988661126,0.007594704988661126,0.003503071231503709,0.03310773757976293,0.975,0.9625,0.9713170265317504,0.16666666666666663
17,4,1,71,all40,120,40,30,10,0.1,MRDS projected,initializer,12,10,2,3,0.9,2.0,8,11.402503323383664,emd_exact,0.8915271000005305,12,5.833547063698645,11.505983520364746,0.02170958490561731,0.02170958490561731,0.008629499826084049,0.11658672074126597,0.9583333333333334,0.9437500000000001,0.9521950442195841,0.3333333333333333
17,4,1,71,all40,120,40,30,10,0.1,MRDS-IS-R (proposed),same-objective one-swap refinement,12,10,2,3,0.9,2.0,8,11.402503323383664,emd_exact,0.8915271000005305,12,5.916118656884379,35.92296840714972,0.017101785510104734,0.017101785510104734,0.004392879379588098,0.054773465621530626,0.975,0.96875,0.9716958880415127,0.5
17,4,1,71,all40,120,40,30,10,0.1,Best-of-starts-R (diagnostic only),diagnostic oracle over supplied starts; winner=W2-KMedoids,12,10,2,2,0.9,2.0,8,11.402503323383664,emd_exact,0.8915271000005305,12,4.6519967783266605,35.935818026279655,0.007594704988661126,0.007594704988661126,0.003503071231503709,0.03310773757976293,0.975,0.9625,0.9713170265317504,0.16666666666666663
18,4,2,71,all40,120,40,30,10,0.1,Random,initializer,12,10,2,2,0.9,2.0,8,12.11156332342416,emd_exact,0.9102253000019118,12,19.04650580862206,1216.2156006381126,15.01035053891666,15.01035053891666,13.94595454924646,1.052244126599467,0.9666666666666667,0.9603174603174602,0.9603174603174602,0.10000000000000003
18,4,2,71,all40,120,40,30,10,0.1,Random-R,same-objective one-swap refinement,12,9,3,3,0.9,2.0,8,12.11156332342416,emd_exact,0.9102253000019118,12,16.32882032149477,1127.8775481116666,13.783983193503579,13.783983193503579,9.701215857408233,1.537463605790601,0.9666666666666667,0.9603174603174602,0.9603174603174602,0.10000000000000003
18,4,2,71,all40,120,40,30,10,0.1,FacilityLocation,initializer,12,10,2,3,0.9,2.0,8,12.11156332342416,emd_exact,0.9102253000019118,12,5.008552054745893,13.977850349835345,0.012935755159929946,0.012935755159929946,0.006959057588025389,0.07688063818029212,0.9666666666666667,0.9682539682539683,0.9609247802018887,0.10000000000000003
18,4,2,71,all40,120,40,30,10,0.1,FacilityLocation-R,same-objective one-swap refinement,12,10,2,3,0.9,2.0,8,12.11156332342416,emd_exact,0.9102253000019118,12,5.136279342442521,38.08680022182309,0.008371190451033642,0.008371190451033642,0.0035643707046524083,0.029876443206648062,0.9666666666666667,0.9682539682539683,0.9609247802018887,0.10000000000000003
18,4,2,71,all40,120,40,30,10,0.1,W2-KMedoids,initializer,12,10,2,3,0.9,2.0,8,12.11156332342416,emd_exact,0.9102253000019118,12,4.928923846354463,17.174970992725772,0.010524884164461403,0.010524884164461403,0.006525619902402177,0.07537909721961555,0.9666666666666667,0.9682539682539683,0.9609247802018887,0.2666666666666667
18,4,2,71,all40,120,40,30,10,0.1,W2-KMedoids-R,same-objective one-swap refinement,12,9,3,3,0.9,2.0,8,12.11156332342416,emd_exact,0.9102253000019118,12,5.10701096011705,30.526281992025872,0.007459485507928809,0.007459485507928809,0.0034910449793474374,0.03575292525909435,0.9666666666666667,0.9682539682539683,0.9609247802018887,0.2666666666666667
18,4,2,71,all40,120,40,30,10,0.1,MRDS projected,initializer,12,10,2,3,0.9,2.0,8,12.11156332342416,emd_exact,0.9102253000019118,12,6.530935808906362,11.323005512347972,0.03139966713360287,0.03139966713360287,0.00942353152321418,0.1294027268104614,0.6833333333333333,0.7579365079365079,0.6789636722050126,0.10000000000000003
18,4,2,71,all40,120,40,30,10,0.1,MRDS-IS-R (proposed),same-objective one-swap refinement,12,9,3,3,0.9,2.0,8,12.11156332342416,emd_exact,0.9102253000019118,12,6.219980122245628,37.31737014673832,0.020299932737568735,0.020299932737568735,0.004355206452926192,0.06481823686418187,0.975,0.9662698412698413,0.9699974997916493,0.10000000000000003
18,4,2,71,all40,120,40,30,10,0.1,Best-of-starts-R (diagnostic only),diagnostic oracle over supplied starts; winner=W2-KMedoids,12,9,3,3,0.9,2.0,8,12.11156332342416,emd_exact,0.9102253000019118,12,5.10701096011705,30.526281992025872,0.007459485507928809,0.007459485507928809,0.0034910449793474374,0.03575292525909435,0.9666666666666667,0.9682539682539683,0.9609247802018887,0.2666666666666667
19,4,3,71,all40,120,40,30,10,0.1,Random,initializer,12,10,2,2,0.9,2.0,8,12.42813526477692,emd_exact,0.8937254999764264,12,18.394304546919845,1228.0154294970828,14.629282725019577,14.629282725019577,14.293706931584033,0.2931515450800415,0.9666666666666667,0.95625,0.9620132953466287,0.16666666666666669
19,4,3,71,all40,120,40,30,10,0.1,Random-R,same-objective one-swap refinement,12,10,2,2,0.9,2.0,8,12.42813526477692,emd_exact,0.8937254999764264,12,17.283398491478398,1148.857692917232,13.875279786414405,13.875279786414405,9.932908791942772,1.533002216871075,0.9083333333333333,0.8625,0.8881261123824052,0.33333333333333337
19,4,3,71,all40,120,40,30,10,0.1,FacilityLocation,initializer,12,9,3,3,0.9,2.0,8,12.42813526477692,emd_exact,0.8937254999764264,12,5.190973500467828,26.556118246405596,0.013105585737544315,0.013105585737544315,0.007520685794382875,0.0856087744976406,0.9583333333333334,0.95,0.9528264800691879,0.0
19,4,3,71,all40,120,40,30,10,0.1,FacilityLocation-R,same-objective one-swap refinement,12,9,3,3,0.9,2.0,8,12.42813526477692,emd_exact,0.8937254999764264,12,5.336452137780879,38.548794892803386,0.009408463688595502,0.009408463688595502,0.004116914334689624,0.0352393808630902,0.975,0.975,0.9720475192173306,0.16666666666666663
19,4,3,71,all40,120,40,30,10,0.1,W2-KMedoids,initializer,12,10,2,3,0.9,2.0,8,12.42813526477692,emd_exact,0.8937254999764264,12,5.090105473652555,26.556118246405596,0.014453223133838167,0.014453223133838167,0.007874042306516012,0.09070821733822598,0.9666666666666667,0.9624999999999999,0.9624999999999999,0.0
19,4,3,71,all40,120,40,30,10,0.1,W2-KMedoids-R,same-objective one-swap refinement,12,10,2,3,0.9,2.0,8,12.42813526477692,emd_exact,0.8937254999764264,12,5.226611656459458,38.4970376815342,0.010197346597887279,0.010197346597887279,0.004133586841319537,0.03743286785762445,0.9833333333333333,0.9875,0.9814757641247298,0.16666666666666663
19,4,3,71,all40,120,40,30,10,0.1,MRDS projected,initializer,12,10,2,2,0.9,2.0,8,12.42813526477692,emd_exact,0.8937254999764264,12,6.85633263002864,17.935742302971967,0.021782295372093044,0.021782295372093044,0.010363274680770695,0.1281386731640658,0.8416666666666667,0.83125,0.8250326145345714,0.0
19,4,3,71,all40,120,40,30,10,0.1,MRDS-IS-R (proposed),same-objective one-swap refinement,12,10,2,2,0.9,2.0,8,12.42813526477692,emd_exact,0.8937254999764264,12,6.60559653831353,26.556118246405596,0.015529502482375878,0.015529502482375878,0.005054067159235982,0.060297816632416956,0.825,0.8187500000000001,0.8087286527514231,0.16666666666666663
19,4,3,71,all40,120,40,30,10,0.1,Best-of-starts-R (diagnostic only),diagnostic oracle over supplied starts; winner=FacilityLocation,12,9,3,3,0.9,2.0,8,12.42813526477692,emd_exact,0.8937254999764264,12,5.336452137780879,38.548794892803386,0.009408463688595502,0.009408463688595502,0.004116914334689624,0.0352393808630902,0.975,0.975,0.9720475192173306,0.16666666666666663
